,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
177622,-122.400916029,37.7854574903,0,0,1,3,3
177623,-122.400916029,37.7854574903,0,0,1,3,3
177651,-122.400916029,37.7854574903,0,0,1,3,3
177652,-122.400916029,37.7854574903,0,0,1,3,3
177664,-122.400916029,37.7854574903,0,0,1,3,3
177665,-122.400916029,37.7854574903,0,0,1,3,3
177666,-122.400916029,37.7854574903,0,0,1,3,3
177678,-122.400916029,37.7854574903,0,0,1,3,3
177679,-122.400916029,37.7854574903,0,0,1,3,3
177680,-122.400916029,37.7854574903,0,0,1,3,3
177701,-122.400916029,37.7854574903,0,0,1,3,3
177702,-122.400916029,37.7854574903,0,0,1,3,3
179904,-122.417180449,37.7619674218,1,1,0,1,2
180405,-122.404195425,37.7912255174,0,0,1,3,3
180423,-122.404828019,37.7897596938,0,0,1,3,3
180686,-122.417812559,37.7571005796,1,1,0,1,2
185395,-122.421701514,37.773641216,1,1,0,1,2
186436,-122.410699658,37.7869881885,0,0,1,3,3
186437,-122.410699658,37.7869881885,0,0,1,3,3
186448,-122.410699658,37.7869881885,0,0,1,3,3
186449,-122.410699658,37.7869881885,0,0,1,3,3
186450,-122.410699658,37.7869881885,0,0,1,3,3
186451,-122.410699658,37.7869881885,0,0,1,3,3
186505,-122.410699658,37.7869881885,0,0,1,3,3
186506,-122.410699658,37.7869881885,0,0,1,3,3
186507,-122.410699658,37.7869881885,0,0,1,3,3
186558,-122.410699658,37.7869881885,0,0,1,3,3
186559,-122.410699658,37.7869881885,0,0,1,3,3
186588,-122.417964484,37.7586968166,1,1,0,1,2
187528,-122.472707845,37.7777528845,0,2,3,2,4
187833,-122.397744427,37.7299346936,1,1,0,1,5
187984,-122.418368839,37.7874861572,0,0,1,0,0
190358,-122.439819027,37.7141051921,1,2,2,4,1
190876,-122.392925908,37.7909162094,0,0,1,3,3
193780,-122.439329635,37.7819788534,0,0,1,0,0
193832,-122.416032977,37.7883351248,0,0,1,0,0
193850,-122.412857127,37.7855804362,0,0,1,0,0
193863,-122.405396537,37.793524904,0,0,1,3,3
195044,-122.48390412,37.7184872987,1,2,2,4,1
195757,-122.417964484,37.7586968166,1,1,0,1,2
199506,-122.400916029,37.7854574903,0,0,1,3,3
199735,-122.48503873,37.7612911364,1,2,3,2,4
199736,-122.48503873,37.7612911364,1,2,3,2,4
199737,-122.48503873,37.7612911364,1,2,3,2,4
199738,-122.48503873,37.7612911364,1,2,3,2,4
199739,-122.48503873,37.7612911364,1,2,3,2,4
202003,-122.418120086,37.760301234,1,1,0,1,2
202195,-122.400916029,37.7854574903,0,0,1,3,3
202213,-122.400916029,37.7854574903,0,0,1,3,3
202255,-122.400916029,37.7854574903,0,0,1,3,3
202290,-122.400916029,37.7854574903,0,0,1,3,3
202312,-122.400916029,37.7854574903,0,0,1,3,3
202313,-122.400916029,37.7854574903,0,0,1,3,3
202320,-122.400916029,37.7854574903,0,0,1,3,3
202321,-122.400916029,37.7854574903,0,0,1,3,3
202348,-122.400916029,37.7854574903,0,0,1,3,3
202350,-122.400916029,37.7854574903,0,0,1,3,3
202366,-122.400916029,37.7854574903,0,0,1,3,3
202369,-122.400916029,37.7854574903,0,0,1,3,3
203280,-122.403404791,37.7754207067,0,0,1,3,3
203283,-122.403404791,37.7754207067,0,0,1,3,3
203735,-122.481309337,37.754082245,1,2,3,2,4
203746,-122.481309337,37.754082245,1,2,3,2,4
203762,-122.49094436,37.7535477247,1,2,3,2,4
203775,-122.495731177,37.7758429042,1,2,3,2,4
203792,-122.461346511,37.7774104345,0,2,3,2,4
206005,-122.468510801,37.7197169663,1,2,2,4,1
207472,-122.421733768,37.7632996946,1,1,0,1,2
208473,-122.47755034,37.7617306685,1,2,3,2,4
208474,-122.47755034,37.7617306685,1,2,3,2,4
208475,-122.47755034,37.7617306685,1,2,3,2,4
209276,-122.417964484,37.7586968166,1,1,0,1,2
212576,-122.504206336,37.7501922192,1,2,3,2,4
212577,-122.504206336,37.7501922192,1,2,3,2,4
212759,-122.417028392,37.7603656932,1,1,0,1,2
213357,-122.448307079,37.7356506399,1,2,2,4,1
213358,-122.448307079,37.7356506399,1,2,2,4,1
213359,-122.448307079,37.7356506399,1,2,2,4,1
214781,-122.404828019,37.7897596938,0,0,1,3,3
214810,-122.417273345,37.7861493948,0,0,1,0,0
214827,-122.417997608,37.7769551138,0,0,1,0,0
214858,-122.506470086,37.7603454517,1,2,3,2,4
215270,-122.417964484,37.7586968166,1,1,0,1,2
215297,-122.41920825,37.7602340754,1,1,0,1,2
215805,-122.400916029,37.7854574903,0,0,1,3,3
215819,-122.400916029,37.7854574903,0,0,1,3,3
215854,-122.400916029,37.7854574903,0,0,1,3,3
215868,-122.400916029,37.7854574903,0,0,1,3,3
215886,-122.400916029,37.7854574903,0,0,1,3,3
217581,-122.401207222,37.7220290973,1,1,0,1,5
217956,-122.422188261,37.7726948237,1,1,0,1,2
218186,-122.400816276,37.788817004,0,0,1,3,3
221326,-122.416708154,37.7684715664,1,1,0,1,2
221327,-122.416708154,37.7684715664,1,1,0,1,2
222693,-122.403891536,37.798715319,0,0,1,3,3
224283,-122.386851784,37.7175091052,1,1,0,1,5
224888,-122.409876623,37.787148808,0,0,1,3,3
225794,-122.408550682,37.7773885566,0,0,1,3,3
225795,-122.408550682,37.7773885566,0,0,1,3,3
226251,-122.412782237,37.8056654685,0,0,1,0,0
226289,-122.405396537,37.793524904,0,0,1,3,3
226311,-122.414201442,37.7876109395,0,0,1,0,0
226331,-122.419317324,37.7879136979,0,0,1,0,0
226356,-122.502148729,37.7755496262,1,2,3,2,4
231875,-122.409055191,37.7871979591,0,0,1,3,3
231906,-122.408040475,37.7864094034,0,0,1,3,3
232836,-122.418221946,37.7481664084,1,1,0,1,2
232837,-122.418221946,37.7481664084,1,1,0,1,2
232981,-122.417955822,37.7578801214,1,1,0,1,2
233998,-122.41151882,37.7869408999,0,0,1,3,3
234005,-122.408231026,37.787359495,0,0,1,3,3
234011,-122.409686192,37.7862042105,0,0,1,3,3
236761,-122.42243554,37.7917625984,0,0,1,0,0
236850,-122.411569592,37.7582649135,1,1,0,1,2
236851,-122.411569592,37.7582649135,1,1,0,1,2
236981,-122.412457953,37.7147347357,1,1,0,1,5
237126,-122.400916029,37.7854574903,0,0,1,3,3
237169,-122.400916029,37.7854574903,0,0,1,3,3
237181,-122.400916029,37.7854574903,0,0,1,3,3
237187,-122.400916029,37.7854574903,0,0,1,3,3
237188,-122.400916029,37.7854574903,0,0,1,3,3
237189,-122.400916029,37.7854574903,0,0,1,3,3
237190,-122.400916029,37.7854574903,0,0,1,3,3
238953,-122.417970955,37.7594884557,1,1,0,1,2
238993,-122.413797083,37.7602740352,1,1,0,1,2
239153,-122.42206273,37.7899200015,0,0,1,0,0
239154,-122.42206273,37.7899200015,0,0,1,0,0
239175,-122.42206273,37.7899200015,0,0,1,0,0
239176,-122.42206273,37.7899200015,0,0,1,0,0
239231,-122.42206273,37.7899200015,0,0,1,0,0
239232,-122.42206273,37.7899200015,0,0,1,0,0
239242,-122.42206273,37.7899200015,0,0,1,0,0
239243,-122.42206273,37.7899200015,0,0,1,0,0
239247,-122.42206273,37.7899200015,0,0,1,0,0
239248,-122.42206273,37.7899200015,0,0,1,0,0
239266,-122.42206273,37.7899200015,0,0,1,0,0
239267,-122.42206273,37.7899200015,0,0,1,0,0
239273,-122.42206273,37.7899200015,0,0,1,0,0
239274,-122.42206273,37.7899200015,0,0,1,0,0
239284,-122.42206273,37.7899200015,0,0,1,0,0
239286,-122.42206273,37.7899200015,0,0,1,0,0
239287,-122.42206273,37.7899200015,0,0,1,0,0
239322,-122.42206273,37.7899200015,0,0,1,0,0
239323,-122.42206273,37.7899200015,0,0,1,0,0
239340,-122.42206273,37.7899200015,0,0,1,0,0
239341,-122.42206273,37.7899200015,0,0,1,0,0
241835,-122.417812559,37.7571005796,1,1,0,1,2
242665,-122.416230393,37.7636337703,1,1,0,1,2
242868,-122.418368839,37.7874861572,0,0,1,0,0
242928,-122.415155941,37.7636979309,1,1,0,1,2
242970,-122.406173615,37.7626173569,1,1,0,1,2
242995,-122.415781282,37.7588312135,1,1,0,1,2
243076,-122.414270421,37.7918797837,0,0,1,0,0
243129,-122.4168252,37.7872771546,0,0,1,0,0
243169,-122.418090767,37.7861007452,0,0,1,0,0
243173,-122.41592985,37.7604330004,1,1,0,1,2
243217,-122.416872884,37.7587640201,1,1,0,1,2
243267,-122.41638971,37.7652491154,1,1,0,1,2
243375,-122.416220196,37.762815158,1,1,0,1,2
243499,-122.416230393,37.7636337703,1,1,0,1,2
243735,-122.400631955,37.7539653995,1,1,0,1,2
243815,-122.417209639,37.7900459017,0,0,1,0,0
243919,-122.421195222,37.7847536578,0,0,1,0,0
244061,-122.416569016,37.7555687969,1,1,0,1,2
244105,-122.420497289,37.7896188192,0,0,1,0,0
244219,-122.416075285,37.7844496613,0,0,1,0,0
244711,-122.418274172,37.7870372043,0,0,1,0,0
244766,-122.418467748,37.787965257,0,0,1,0,0
244797,-122.417903978,37.7851670876,0,0,1,0,0
245173,-122.413591696,37.7638222259,1,1,0,1,2
245317,-122.415781282,37.7588312135,1,1,0,1,2
245591,-122.417964484,37.7586968166,1,1,0,1,2
245767,-122.418467748,37.787965257,0,0,1,0,0
245827,-122.417710345,37.7842362878,0,0,1,0,0
245853,-122.414845139,37.7605000726,1,1,0,1,2
245923,-122.412041634,37.7622714633,1,1,0,1,2
245970,-122.416070933,37.7612142237,1,1,0,1,2
246036,-122.417964484,37.7586968166,1,1,0,1,2
246109,-122.417368207,37.7905094152,0,0,1,0,0
246160,-122.413107623,37.765448018,1,1,0,1,2
246298,-122.416230393,37.7636337703,1,1,0,1,2
246524,-122.417812559,37.7571005796,1,1,0,1,2
246617,-122.416075285,37.7844496613,0,0,1,0,0
246933,-122.415155941,37.7636979309,1,1,0,1,2
247009,-122.418272166,37.7619029613,1,1,0,1,2
247030,-122.421949488,37.7884881521,0,0,1,0,0
247333,-122.420691681,37.7905770711,0,0,1,0,0
247346,-122.417817853,37.7578884408,1,1,0,1,2
247383,-122.408188875,37.7618771,1,1,0,1,2
247425,-122.417903978,37.7851670875,0,0,1,0,0
247516,-122.418274172,37.7870372043,0,0,1,0,0
247569,-122.418486297,37.7634954373,1,1,0,1,2
247572,-122.417970955,37.7594884557,1,1,0,1,2
247577,-122.418368839,37.7874861572,0,0,1,0,0
247714,-122.41592985,37.7604330004,1,1,0,1,2
247773,-122.416078424,37.7620347867,1,1,0,1,2
248069,-122.416070933,37.7612142237,1,1,0,1,2
248190,-122.418467748,37.787965257,0,0,1,0,0
248229,-122.418368839,37.7874861572,0,0,1,0,0
248453,-122.416082198,37.7628232674,1,1,0,1,2
248654,-122.426995327,37.8008726328,0,0,1,0,0
248716,-122.418274172,37.7870372044,0,0,1,0,0
249113,-122.418274172,37.7870372044,0,0,1,0,0
249173,-122.417903978,37.7851670875,0,0,1,0,0
249485,-122.417710345,37.7842362878,0,0,1,0,0
249532,-122.416078424,37.7620347867,1,1,0,1,2
249562,-122.418701003,37.7651098786,1,1,0,1,2
249569,-122.418108926,37.7594801326,1,1,0,1,2
249738,-122.416725586,37.7579542741,1,1,0,1,2
249800,-122.418274172,37.7870372044,0,0,1,0,0
249998,-122.416230393,37.7636337703,1,1,0,1,2
250255,-122.416261837,37.7853750846,0,0,1,0,0
250535,-122.420691681,37.7905770711,0,0,1,0,0
250624,-122.406173615,37.7626173569,1,1,0,1,2
250638,-122.421319145,37.7894600152,0,0,1,0,0
250639,-122.415873491,37.7653356123,1,1,0,1,2
250707,-122.418580509,37.7881906055,0,0,1,0,0
250750,-122.418486297,37.7634954373,1,1,0,1,2
250757,-122.415308389,37.7653161356,1,1,0,1,2
250810,-122.416075285,37.7844496613,0,0,1,0,0
251004,-122.418486297,37.7634954373,1,1,0,1,2
251094,-122.418274172,37.7870372044,0,0,1,0,0
251162,-122.418368839,37.7874861572,0,0,1,0,0
251200,-122.420307356,37.7886989511,0,0,1,0,0
251207,-122.418274172,37.7870372044,0,0,1,0,0
251821,-122.419658344,37.7642205604,1,1,0,1,2
251885,-122.417964484,37.7586968166,1,1,0,1,2
251988,-122.413591696,37.7638222259,1,1,0,1,2
252189,-122.41638971,37.7652491154,1,1,0,1,2
252269,-122.416872884,37.7587640201,1,1,0,1,2
252352,-122.415921585,37.7596123169,1,1,0,1,2
252376,-122.41592985,37.7604330004,1,1,0,1,2
252389,-122.417710345,37.7842362878,0,0,1,0,0
252463,-122.416075285,37.7844496613,0,0,1,0,0
252607,-122.416230393,37.7636337703,1,1,0,1,2
252838,-122.418467748,37.787965257,0,0,1,0,0
253026,-122.415781282,37.7588312135,1,1,0,1,2
253161,-122.416230393,37.7636337703,1,1,0,1,2
253170,-122.418274172,37.7870372043,0,0,1,0,0
253205,-122.416075285,37.7844496613,0,0,1,0,0
253241,-122.418368839,37.7874861572,0,0,1,0,0
253456,-122.417817853,37.7578884408,1,1,0,1,2
253536,-122.433155869,37.7812673468,0,0,1,0,0
253850,-122.416075285,37.7844496613,0,0,1,0,0
253989,-122.418486297,37.7634954373,1,1,0,1,2
254030,-122.41592985,37.7604330004,1,1,0,1,2
254082,-122.411486366,37.7482978317,1,1,0,1,2
254154,-122.416075285,37.7844496613,0,0,1,0,0
254169,-122.41592985,37.7604330004,1,1,0,1,2
254171,-122.41638971,37.7652491154,1,1,0,1,2
254231,-122.412056242,37.7609899089,1,1,0,1,2
254386,-122.418467748,37.787965257,0,0,1,0,0
254391,-122.415921585,37.7596123169,1,1,0,1,2
254562,-122.418274172,37.7870372044,0,0,1,0,0
254685,-122.415000537,37.7620990021,1,1,0,1,2
254730,-122.415000537,37.7620990021,1,1,0,1,2
254736,-122.416075285,37.7844496613,0,0,1,0,0
254829,-122.417180449,37.7619674218,1,1,0,1,2
254930,-122.416075285,37.7844496613,0,0,1,0,0
254990,-122.416075285,37.7844496613,0,0,1,0,0
255001,-122.420556751,37.7108945815,1,1,2,4,5
255031,-122.418272166,37.7619029613,1,1,0,1,2
255086,-122.421949488,37.7884881521,0,0,1,0,0
255144,-122.416230393,37.7636337703,1,1,0,1,2
255162,-122.415155941,37.7636979309,1,1,0,1,2
255428,-122.418467748,37.787965257,0,0,1,0,0
255442,-122.420120319,37.7877570602,0,0,1,0,0
255449,-122.41718521,37.7627583408,1,1,0,1,2
255512,-122.41592985,37.7604330004,1,1,0,1,2
255759,-122.41592985,37.7604330004,1,1,0,1,2
256013,-122.416452066,37.7863086886,0,0,1,0,0
256043,-122.417180449,37.7619674218,1,1,0,1,2
256062,-122.419039119,37.7907880214,0,0,1,0,0
256108,-122.415000537,37.7620990021,1,1,0,1,2
256192,-122.417019321,37.7891095539,0,0,1,0,0
256323,-122.418467748,37.787965257,0,0,1,0,0
256723,-122.416075285,37.7844496613,0,0,1,0,0
256875,-122.416261837,37.7853750846,0,0,1,0,0
257004,-122.415308389,37.7653161356,1,1,0,1,2
257056,-122.419039119,37.7907880214,0,0,1,0,0
257146,-122.416075285,37.7844496613,0,0,1,0,0
257289,-122.41592985,37.7604330004,1,1,0,1,2
257375,-122.418274172,37.7870372044,0,0,1,0,0
257383,-122.419039119,37.7907880214,0,0,1,0,0
257459,-122.418467748,37.787965257,0,0,1,0,0
257680,-122.40979394,37.7791823933,0,0,1,3,3
257709,-122.416261837,37.7853750846,0,0,1,0,0
257718,-122.416075285,37.7844496613,0,0,1,0,0
257927,-122.41638971,37.7652491154,1,1,0,1,2
257931,-122.416230393,37.7636337703,1,1,0,1,2
258021,-122.38778998,37.775711365,0,1,0,3,3
258026,-122.418124262,37.7610901241,1,1,0,1,2
258098,-122.418274172,37.7870372043,0,0,1,0,0
258240,-122.414242956,37.7837240254,0,0,1,0,0
258338,-122.417180449,37.7619674218,1,1,0,1,2
258344,-122.420874632,37.7914943052,0,0,1,0,0
258371,-122.416075285,37.7844496613,0,0,1,0,0
258403,-122.416230393,37.7636337703,1,1,0,1,2
258435,-122.418274172,37.7870372044,0,0,1,0,0
258486,-122.415932937,37.761222333,1,1,0,1,2
258526,-122.413591696,37.7638222259,1,1,0,1,2
258636,-122.417710345,37.7842362878,0,0,1,0,0
258696,-122.416075285,37.7844496613,0,0,1,0,0
258723,-122.416078424,37.7620347867,1,1,0,1,2
258726,-122.41664237,37.7872450378,0,0,1,0,0
258734,-122.418658295,37.7889098399,0,0,1,0,0
258872,-122.416261837,37.7853750846,0,0,1,0,0
258892,-122.416078424,37.7620347867,1,1,0,1,2
259041,-122.416261837,37.7853750846,0,0,1,0,0
259138,-122.416075285,37.7844496613,0,0,1,0,0
259238,-122.41901106,37.7864062284,0,0,1,0,0
259398,-122.417970955,37.7594884557,1,1,0,1,2
259605,-122.418368839,37.7874861572,0,0,1,0,0
259737,-122.414845139,37.7605000726,1,1,0,1,2
259827,-122.41592985,37.7604330004,1,1,0,1,2
259877,-122.418274172,37.7870372044,0,0,1,0,0
260052,-122.416075285,37.7844496613,0,0,1,0,0
260108,-122.418658295,37.7889098399,0,0,1,0,0
260134,-122.417964484,37.7586968166,1,1,0,1,2
260272,-122.41592985,37.7604330004,1,1,0,1,2
260435,-122.41592985,37.7604330004,1,1,0,1,2
260548,-122.41664237,37.7872450378,0,0,1,0,0
260638,-122.418467748,37.787965257,0,0,1,0,0
260729,-122.417710345,37.7842362878,0,0,1,0,0
260853,-122.416261837,37.7853750846,0,0,1,0,0
260870,-122.418274172,37.7870372044,0,0,1,0,0
260890,-122.420691681,37.7905770711,0,0,1,0,0
261115,-122.418486297,37.7634954373,1,1,0,1,2
261119,-122.418467748,37.787965257,0,0,1,0,0
261130,-122.416075285,37.7844496613,0,0,1,0,0
261269,-122.422516967,37.7912889898,0,0,1,0,0
261342,-122.418272166,37.7619029613,1,1,0,1,2
261358,-122.418274172,37.7870372044,0,0,1,0,0
261450,-122.418658295,37.7889098399,0,0,1,0,0
261578,-122.418467748,37.787965257,0,0,1,0,0
261737,-122.416220196,37.762815158,1,1,0,1,2
261803,-122.416230393,37.7636337703,1,1,0,1,2
262055,-122.41592985,37.7604330004,1,1,0,1,2
262081,-122.416078424,37.7620347867,1,1,0,1,2
262160,-122.418467748,37.787965257,0,0,1,0,0
262183,-122.416230393,37.7636337703,1,1,0,1,2
262435,-122.408686199,37.761900735,1,1,0,1,2
262452,-122.418274172,37.7870372044,0,0,1,0,0
262477,-122.418274172,37.7870372044,0,0,1,0,0
262542,-122.417955822,37.7578801214,1,1,0,1,2
262568,-122.41592985,37.7604330004,1,1,0,1,2
262767,-122.420120319,37.7877570602,0,0,1,0,0
262839,-122.41664237,37.7872450378,0,0,1,0,0
262871,-122.41592985,37.7604330004,1,1,0,1,2
262886,-122.417964484,37.7586968166,1,1,0,1,2
262921,-122.408648735,37.7773110274,0,0,1,3,3
262929,-122.413107623,37.765448018,1,1,0,1,2
263073,-122.421762502,37.7875490095,0,0,1,0,0
263249,-122.419159191,37.7833430636,0,0,1,0,0
263294,-122.403409085,37.7531779939,1,1,0,1,2
263386,-122.415000537,37.7620990021,1,1,0,1,2
263415,-122.415000537,37.7620990021,1,1,0,1,2
263422,-122.419360353,37.7618358012,1,1,0,1,2
263546,-122.41592985,37.7604330004,1,1,0,1,2
263605,-122.416261837,37.7853750846,0,0,1,0,0
263684,-122.417180449,37.7619674218,1,1,0,1,2
263716,-122.412163194,37.7635464709,1,1,0,1,2
263774,-122.420691681,37.7905770711,0,0,1,0,0
263813,-122.41664237,37.7872450378,0,0,1,0,0
264042,-122.416226912,37.7855599709,0,0,1,0,0
264075,-122.416872884,37.7587640201,1,1,0,1,2
264170,-122.420307356,37.7886989512,0,0,1,0,0
264197,-122.417903978,37.7851670876,0,0,1,0,0
264205,-122.415308389,37.7653161356,1,1,0,1,2
264271,-122.417028392,37.7603656932,1,1,0,1,2
264304,-122.416261837,37.7853750846,0,0,1,0,0
264322,-122.418701003,37.7651098786,1,1,0,1,2
264334,-122.420874632,37.7914943052,0,0,1,0,0
264365,-122.410509259,37.7860432223,0,0,1,3,3
264407,-122.416236885,37.7644311472,1,1,0,1,2
264575,-122.41638971,37.7652491154,1,1,0,1,2
264629,-122.41592985,37.7604330004,1,1,0,1,2
264782,-122.418274172,37.7870372044,0,0,1,0,0
264956,-122.418368839,37.7874861572,0,0,1,0,0
265009,-122.41592985,37.7604330004,1,1,0,1,2
265105,-122.422607571,37.7874958858,0,0,1,0,0
265267,-122.416075285,37.7844496613,0,0,1,0,0
265317,-122.415000537,37.7620990021,1,1,0,1,2
265533,-122.418368839,37.7874861572,0,0,1,0,0
265557,-122.415770264,37.7580118295,1,1,0,1,2
265675,-122.416075285,37.7844496613,0,0,1,0,0
265819,-122.415000537,37.7620990021,1,1,0,1,2
265832,-122.415000537,37.7620990021,1,1,0,1,2
266028,-122.417812559,37.7571005796,1,1,0,1,2
266143,-122.418361693,37.7571229385,1,1,0,1,2
266209,-122.415000537,37.7620990021,1,1,0,1,2
266226,-122.416075285,37.7844496613,0,0,1,0,0
266308,-122.418467748,37.787965257,0,0,1,0,0
266824,-122.41638971,37.7652491154,1,1,0,1,2
267059,-122.418368839,37.7874861572,0,0,1,0,0
267078,-122.419930112,37.7868262082,0,0,1,0,0
267188,-122.417964484,37.7586968166,1,1,0,1,2
267319,-122.417332583,37.7635718956,1,1,0,1,2
267366,-122.417964484,37.7586968166,1,1,0,1,2
267565,-122.417970955,37.7594884557,1,1,0,1,2
267669,-122.417488324,37.765181804,1,1,0,1,2
267812,-122.420909192,37.7521438061,1,1,0,1,2
268186,-122.418124262,37.7610901241,1,1,0,1,2
268214,-122.417019321,37.7891095539,0,0,1,0,0
268288,-122.416075285,37.7844496613,0,0,1,0,0
268596,-122.418182398,37.786566229,0,0,1,0,0
268668,-122.41592985,37.7604330004,1,1,0,1,2
268851,-122.416230393,37.7636337703,1,1,0,1,2
268884,-122.418274172,37.7870372044,0,0,1,0,0
269391,-122.41739283,37.7909741244,0,0,1,0,0
269392,-122.417332583,37.7635718956,1,1,0,1,2
269590,-122.416230393,37.7636337703,1,1,0,1,2
269670,-122.416230393,37.7636337703,1,1,0,1,2
269848,-122.417339032,37.7643660723,1,1,0,1,2
269859,-122.422048136,37.7889562658,0,0,1,0,0
269953,-122.417970955,37.7594884557,1,1,0,1,2
270081,-122.418486297,37.7634954373,1,1,0,1,2
270185,-122.420307356,37.7886989511,0,0,1,0,0
270209,-122.419930112,37.7868262082,0,0,1,0,0
270212,-122.41592985,37.7604330004,1,1,0,1,2
270222,-122.41592985,37.7604330004,1,1,0,1,2
270728,-122.419866694,37.79062691,0,0,1,0,0
270815,-122.41592985,37.7604330004,1,1,0,1,2
270818,-122.411328369,37.785996305,0,0,1,3,3
270904,-122.417019321,37.7891095539,0,0,1,0,0
270993,-122.414845139,37.7605000726,1,1,0,1,2
271015,-122.416070933,37.7612142237,1,1,0,1,2
271321,-122.420307356,37.7886989511,0,0,1,0,0
271363,-122.41592985,37.7604330004,1,1,0,1,2
271900,-122.419039119,37.7907880214,0,0,1,0,0
272255,-122.420497289,37.7896188192,0,0,1,0,0
272294,-122.417019321,37.7891095539,0,0,1,0,0
272658,-122.418467748,37.787965257,0,0,1,0,0
272666,-122.414222705,37.7653250853,1,1,0,1,2
272706,-122.418486297,37.7634954373,1,1,0,1,2
272708,-122.422139511,37.7894107633,0,0,1,0,0
272865,-122.416230393,37.7636337703,1,1,0,1,2
273003,-122.41638971,37.7652491154,1,1,0,1,2
273019,-122.41739283,37.7909741243,0,0,1,0,0
273048,-122.402206967,37.7609519417,1,1,0,1,2
273094,-122.416230393,37.7636337703,1,1,0,1,2
273098,-122.41638971,37.7652491154,1,1,0,1,2
273102,-122.420307356,37.7886989511,0,0,1,0,0
273176,-122.422139511,37.7894107633,0,0,1,0,0
273307,-122.416230393,37.7636337703,1,1,0,1,2
273446,-122.418274172,37.7870372044,0,0,1,0,0
273582,-122.41664237,37.7872450378,0,0,1,0,0
273617,-122.418368839,37.7874861572,0,0,1,0,0
273719,-122.41638971,37.7652491154,1,1,0,1,2
273972,-122.419039119,37.7907880214,0,0,1,0,0
274021,-122.417710345,37.7842362878,0,0,1,0,0
274061,-122.422330464,37.7903690689,0,0,1,0,0
274064,-122.417809103,37.7847098969,0,0,1,0,0
274188,-122.418360182,37.7831498978,0,0,1,0,0
274282,-122.418124262,37.7610901241,1,1,0,1,2
274325,-122.418368839,37.7874861572,0,0,1,0,0
274518,-122.42153486,37.7905261965,0,0,1,0,0
274525,-122.418486297,37.7634954373,1,1,0,1,2
274744,-122.416075285,37.7844496613,0,0,1,0,0
274811,-122.415308389,37.7653161356,1,1,0,1,2
274933,-122.4133673,37.7960828297,0,0,1,0,0
275040,-122.41592985,37.7604330004,1,1,0,1,2
275434,-122.418368839,37.7874861572,0,0,1,0,0
275599,-122.421203512,37.7854812046,0,0,1,0,0
275651,-122.417710345,37.7842362878,0,0,1,0,0
275848,-122.415155941,37.7636979309,1,1,0,1,2
275936,-122.418274172,37.7870372044,0,0,1,0,0
275937,-122.411747372,37.7859988324,0,0,1,3,0
276019,-122.416863556,37.7579459515,1,1,0,1,2
